id,name,score,skinData,assitData,glyphsData,icon,winCount,rate,realScore
2482,艾丝多萝西,1803,3,101001;3,10101;10201;10305;10403;20104;20201;20302;40303;40405,14,0,24,1703
2483,F-南茜,1839,3,101001;3,10204;10304;10401;20102;20202;20301;40202;40302;40405,5,0,25,1739
2484,黛拉卡蜜拉,1856,5,101001;3,10104;10204;10305;10403;20201;20302;20402;40301;40405,1,1,31,1756
2485,伊芙李顿,1900,1,101001;3,10105;10204;10304;10401;20201;20304;20403;40103;40201;40404,3,2,40,1800
2486,梅甘胡德,1893,4,101001;3,10101;10202;10304;10402;20106;20204;20302;40104;40202;40306,18,3,32,1793
2487,莉雅莎,1807,1,101001;3,10106;10204;10305;20103;20203;20301;20404;40102;40203,12,2,27,1707
2488,维亚丝塔茜,1841,3,102002;3,10105;10201;10306;10402;20101;20203;20303;40104;40204;40303,4,1,21,1741
2489,邦妮佩德,1807,1,102002;3,10102;10202;10301;20103;20201;20303;40104;40204;40406,5,3,49,1707
2490,S凯瑟琳,1845,2,102002;3,10202;10302;10402;20201;20303;20404;40103;40304;40407,2,3,46,1745
2491,Z戈斯,1846,5,102002;3,10101;10202;10303;20201;20401;40104;40202;40301;40405,2,0,20,1746
2492,凯特肖,1861,2,102002;3,10205;10303;10402;20106;20203;20304;20402;40303;40402,17,1,46,1761
2493,绮莉基特,1894,1,102002;3,10103;10203;10302;20202;20303;20401;40102;40204;40302;40407,4,1,44,1794
2494,弗雷多拉,1869,2,102002;3,10105;10204;10301;10401;20104;20204;20303;20402;40203;40306,1,0,46,1769
2495,莉克夏芝,1884,3,102002;3,10102;10203;10304;20101;20301;20404;40104;40202;40301;40407,3,2,26,1784
2496,贝琳x,1828,5,102002;3,10205;10302;10403;20104;20202;20302;20403;40204;40305,16,3,38,1728
2497,琳劳埃德,1818,2,102002;3,10201;10303;10401;20103;20201;20302;20404;40101;40303;40406,6,1,31,1718
2498,乔林休士,1871,3,102002;3,10105;10203;10303;10402;20101;20203;20402;40102;40202;40303;40404,13,1,35,1771
2499,克莉-r,1813,1,102002;3,10102;10201;20101;20301;40102;40302;40405,1,3,49,1713
2500,F乔纳,1835,2,102002;3,10101;10201;10304;10402;20104;20202;20402;40104;40202;40305;40403,15,3,42,1735
2501,艾米亚历桑,1837,2,102002;3,10104;10201;10302;10403;20204;20302;40101;40201;40303;40406,9,1,38,1737
2502,莫琳乔布,1800,3,102002;3,10105;10205;10305;10402;20103;20204;20301;20403;40202,8,0,36,1700
2503,露茜布朗,1812,3,102002;3,10203;10302;10402;20106;20302;20403;40103;40203;40301;40405,17,0,23,1712
2504,克莉y,1884,4,102002;3,10201;10304;10403;20106;20201;20301;40102;40302;40407,1,2,36,1784
2505,达茜蒂娜,1835,4,102002;3,10203;10303;10402;20102;20202;20301;20404;40103;40204;40304;40402,5,1,33,1735
2506,佐伊辛克莱,1893,1,102002;3,10102;10303;10402;20105;20204;20402;40202;40305;40405,15,2,36,1793
2507,妮可阿狄森,1842,1,102002;3,10104;10203;10304;10403;20103;20202;20302;20404;40104;40204,7,0,41,1742
2508,姬恩锡特尼,1877,2,102002;3,10103;10401;20103;20201;20302;40104;40305;40405,1,2,45,1777
2509,布莱李,1810,2,102002;3,10104;10205;10303;20106;20202;20402;40103;40202;40301;40402,10,0,44,1710
2510,G-菲利普,1891,3,102002;3,10102;20106;20204;20304;20404;40101;40204;40306,13,1,25,1791
2511,E殇づ,1843,4,102002;3,10101;10205;10302;20105;20201;20301;20402;40204;40301;40406,8,2,28,1743
2512,W-哈里森,1866,4,102002;3,10104;10201;10301;20105;20203;20301;20402;40104;40204;40301;40404,18,1,24,1766
2513,海蒂伊娃,1866,4,102002;3,10102;10201;10303;10402;20102;20403;40103;40202;40304;40406,15,2,29,1766
2514,安贝布罗德,1851,5,102002;3,10101;10202;10302;10403;20101;20201;20303;20402;40101;40303;40407,17,0,35,1751
2515,柯拉海登,1824,3,102002;3,10106;10304;10401;20106;20204;20303;40101;40202;40305,12,0,35,1724
2516,娜莉罗厄尔,1824,4,101001;2,10106;10202;10305;20304;20401;40202;40305;40405,13,1,40,1724
2517,薇托尼,1892,1,101001;2,10201;10303;10403;20101;20201;20304;20403;40201;40304;40405,13,0,20,1792
2518,凯丽凯里,1837,4,101001;2,10105;10202;10305;10401;20104;20201;20304;40102;40306,17,0,48,1737
2519,克里g,1899,5,101001;2,10105;10202;10304;10401;20102;20201;40103;40302;40405,9,2,31,1799
2520,伊娃莎拉,1802,5,101001;2,10101;10205;10303;10403;20106;20301;40102;40203;40305;40401,6,2,44,1702
2521,J威拉德,1814,2,101001;2,10101;10202;10303;10403;20102;20202;20301;20401;40103;40301;40407,13,0,40,1714
2522,卡琳布鲁克,1818,2,101001;2,10103;10306;10401;20201;20303;20404;40104;40201;40306;40401,17,3,25,1718
2523,凯丝休士,1854,4,101001;2,10105;10203;10304;10401;20401;40101;40201;40305;40405,10,2,34,1754
2524,安尼希尔,1867,4,101001;2,10102;10203;10302;10403;20104;20402;40101;40407,11,3,49,1767
2525,瑞丝乔丹,1889,2,101001;2,10104;10205;10305;10401;20102;20202;20301;20404;40103;40203,5,2,24,1789
2526,F--n,1829,1,101001;2,10101;10203;10305;20106;20202;20302;20403;40102;40201;40304;40401,18,2,46,1729
2527,安妮玛丽,1871,3,101001;2,10101;10201;10301;10402;20102;20304;40102;40202;40305;40407,6,3,44,1771
2528,兰奇温妮莎,1829,3,101001;2,10103;10205;10302;10402;20104;20202;20304;20403;40101;40203;40305,3,1,22,1729
2529,黛安盖洛普,1863,2,101001;2,10202;10306;10401;20106;20201;20402;40103;40302;40407,5,0,34,1763
2530,凯西索尔,1830,1,101001;2,10105;10201;10306;10402;20101;20301;20404;40101;40301;40406,2,2,45,1730
2531,林恩艾米丽,1861,2,101001;2,10105;10204;10301;10401;20106;20202;20301;20404;40102;40203;40306,17,1,41,1761
2532,X-凯南,1852,2,101001;2,10102;10202;10304;20102;20204;20303;40204;40405,11,2,44,1752
2533,斯蒂d,1891,2,101001;2,10102;10201;10303;10401;20105;20202;20301;20402;40102;40202;40301;40407,17,1,47,1791
2534,卡拉欧文,1900,3,101001;2,10101;10204;10303;20103;20204;20301;40101;40204;40304;40405,11,1,43,1800
2535,J-亚莉克,1880,5,101001;2,10106;10202;10304;20103;20203;20304;40201;40303;40404,17,1,40,1780
2536,苔米蒂凡妮,1809,3,101001;2,10104;10203;10304;10403;20302;20404;40101;40201;40306;40402,7,0,31,1709
2537,赫柏摩利,1801,4,101001;2,10101;10203;10305;10402;20204;20302;20401;40103;40407,7,2,44,1701
2538,朱迪乔丹,1802,3,101001;2,10101;10202;10301;20103;20203;20303;20402;40101;40202;40306;40406,16,2,49,1702
2539,路莎西奥多,1852,5,101001;2,10101;10203;10302;10402;20104;20201;20304;20402;40104;40201;40406,8,2,33,1752
2540,格温琼斯,1873,1,101001;2,10105;10204;10303;20304;20403;40203;40301;40407,8,3,25,1773
2541,菲奥凯利,1897,3,101001;2,10101;10203;10301;20106;20201;20301;20401;40204;40301;40405,11,2,46,1797
2542,艾琳克洛怡,1813,2,101001;2,10104;10203;10301;10402;20104;20402;40104;40203;40407,2,2,37,1713
2543,苏珊米娅,1889,5,101001;2,10101;10304;10402;20106;20201;20402;40201;40301;40407,13,3,33,1789
2544,凯茜莎,1810,3,101001;2,10102;10201;10306;10401;20105;20204;20301;20402;40101;40202;40301;40404,8,3,21,1710
2545,苔丝海蒂,1900,5,101001;2,10103;10204;10304;20101;20203;20304;20403;40103;40301;40404,14,0,25,1800
2546,黛比艾达,1835,1,101001;2,10106;10202;10303;10402;20102;20202;20301;20404;40102;40203;40304,11,2,29,1735
2547,希拉克莉丝,1874,2,101001;2,10102;10205;10306;10402;20302;20404;40104;40204;40302,8,3,36,1774
2548,凯莉芬妮,1821,5,101001;2,10203;10305;10403;20105;20201;20302;20402;40102;40204;40301;40402,16,1,40,1721
2549,珀尔福开森,1825,3,102002;2,10205;10304;10403;20103;20202;20304;20404;40104;40303,6,0,24,1725
2550,玛莎格瑞丝,1890,5,102002;2,10101;10201;10305;20103;20202;20302;20402;40101;40201;40303;40407,12,0,28,1790
2551,乔娜埃文思,1800,3,102002;2,10106;10204;10304;10401;20102;20204;20301;20401;40204;40305,5,2,48,1700
2552,莎拉萨里,1821,2,102002;2,10103;10301;10403;20103;20201;20402;40103;40201;40301;40405,13,2,48,1721
2553,V杰米,1848,1,102002;2,10103;10205;10401;20105;20301;20401;40203;40405,2,3,27,1748
2554,妮丝雷蒙德,1888,1,102002;2,10106;10202;10304;10401;20104;20203;20304;40101;40306,18,2,38,1788
2555,路莎伊娃,1880,4,102002;2,10101;10201;10401;20203;20401;40104;40202;40303;40407,18,3,38,1780
2556,艾丝弗格森,1873,3,102002;2,10104;10201;10306;20202;20303;20404;40101;40201;40301;40407,10,3,21,1773
2557,卡米摩顿,1823,3,102002;2,10104;10204;10304;10402;20101;20202;20302;20402;40101;40305;40403,12,0,23,1723
2558,I-c,1881,5,102002;2,10102;10203;10306;10401;20102;20304;20402;40204;40305;40401,2,1,34,1781
2559,里娜索锡,1801,5,102002;2,10105;10203;10304;10402;20103;20201;20303;20402;40104;40306,7,1,37,1701
2560,艾玛萨默,1831,2,102002;2,10103;10203;10303;20105;20204;20301;20402;40102;40203;40305,11,1,29,1731
2561,紸锭伊妮德,1821,2,102002;2,10102;10202;10304;10402;20101;20204;20301;20401;40102;40301;40406,14,3,21,1721
2562,科特奈尔孙,1842,5,102002;2,10104;10204;10304;10403;20202;20301;20403;40102;40304;40403,1,0,41,1742
2563,苔米梅,1861,3,102002;2,10105;10202;10304;20104;20204;20301;20403;40202;40305,6,3,30,1761
2564,Z布伦达,1835,2,102002;2,10105;10201;10402;20103;20204;20304;20402;40102;40305;40402,17,0,47,1735
2565,S索耶,1890,2,102002;2,10104;10205;10303;20103;20202;20304;20402;40104;40204,7,1,20,1790
2566,维亚帕姬,1819,3,102002;2,10103;10302;10402;20203;20303;20403;40203;40301;40405,11,0,43,1719
2567,曼达黛博拉,1831,1,102002;2,10104;10202;10303;20105;20202;20302;40104;40303;40405,3,0,37,1731
2568,乔茜约翰尼,1841,5,102002;2,10106;10203;10305;10403;20103;20201;20303;40104;40203,12,3,34,1741
2569,弗郎昆蒂娜,1802,3,102002;2,10101;10301;10402;20101;20304;20404;40101;40306;40406,7,1,25,1702
2570,露娅爱丝特,1820,5,102002;2,10103;10202;10303;10402;20104;20202;20303;40103;40202;40305;40401,4,2,28,1720
2571,林恩阿贝,1892,4,102002;2,10201;10306;10401;20106;20204;20304;20404;40101;40202;40304,7,2,31,1792
2572,卡洛戈德温,1802,5,102002;2,10106;10203;10302;10401;20106;20203;20302;20401;40101;40304;40401,14,1,45,1702
2573,卡琳罗斯,1884,4,102002;2,10102;10201;10303;20103;20201;20302;20404;40101;40201;40303;40405,2,3,21,1784
2574,萨妮巴特,1812,4,102002;2,10101;10205;10305;10402;20103;20201;20301;20404;40103;40301;40404,3,0,39,1712
2575,莫尼约翰尼,1887,4,102002;2,10105;10205;10303;10401;20106;20201;20303;20403;40101;40204,15,2,24,1787
2576,克莱肯尼迪,1867,3,102002;2,10106;10203;10302;10402;20301;20404;40101;40202;40302;40407,6,1,42,1767
2577,塞琳西奥多,1852,2,102002;2,10101;10204;10303;10401;20105;20203;20304;20402;40104;40305,10,2,49,1752
2578,兰希亚,1819,2,102002;2,10205;10302;10402;20201;20302;20402;40101;40201;40305;40407,15,1,20,1719
2579,洛蒂莱顿,1876,1,102002;2,10104;10204;10301;20104;20203;20303;20404;40103;40202;40302,12,0,42,1776
2580,爱丽j,1805,3,102002;2,10105;10202;10304;20105;20204;20304;20403;40203,9,1,21,1705
2581,X佩特,1814,1,101001;2,10203;10302;10402;20104;20402;40203;40306;40406,18,0,47,1714
2582,笆多萝西,1812,3,101001;2,10201;10306;20101;20204;20301;20403;40101;40204;40407,16,0,35,1712
2583,希拉皮特曼,1876,5,101001;2,10106;10205;10301;10403;20104;20202;20302;20404;40101;40304,4,2,45,1776
2584,德卡琳达,1852,2,101001;2,10105;10201;10301;20106;20201;20304;20402;40103;40301;40406,16,3,46,1752
2585,珀尔罗赛蒂,1834,2,101001;2,10105;10402;20102;20202;20304;40103;40204;40304;40404,16,2,25,1734
2586,蕶喥保罗,1829,3,101001;2,10104;10202;10306;10402;20102;20303;40201;40406,8,1,39,1729
2587,梅瑞霍奇森,1829,3,101001;2,10303;10403;20105;20204;20302;40102;40202;40407,4,1,29,1729
2588,卡琳安娜,1890,4,101001;2,10106;10204;10301;20202;20303;20403;40204;40305;40402,17,1,36,1790
2589,B艾奇逊,1804,3,101001;2,10104;10204;10303;10401;20102;20202;20304;20404;40103;40305,1,3,22,1704
2590,科瑞劳埃德,1889,5,101001;2,10105;10202;10306;10402;20104;20204;20402;40204;40302,7,0,39,1789
2591,卡洛休斯,1863,4,101001;2,10101;10203;10301;10403;20106;20202;20304;20404;40104;40302,3,0,33,1763
2592,梅甘雪丽,1810,4,101001;2,10105;10201;10302;10403;20203;20302;20402;40201;40306;40405,13,2,28,1710
2593,曼婷戈尔德,1841,5,101001;2,10101;10201;10304;10401;20106;20304;20402;40104;40303;40404,7,1,38,1741
2594,柏妮-j,1891,2,101001;2,10103;10204;10301;10401;20105;20201;20302;20404;40104;40203;40302,9,2,35,1791
2595,贝琪约翰,1856,2,101001;2,10103;10205;10304;10402;20106;20203;20303;40201;40304,12,1,45,1756
2596,艾达达芙妮,1815,5,101001;2,10102;10204;10303;10401;20103;20402;40104;40202;40304;40405,11,2,24,1715
2597,U-迈克,1897,3,101001;2,10202;10306;10402;20203;20402;40302;40406,14,3,30,1797
2598,罗琳诺厄,1845,5,101001;2,10106;10203;20201;20301;20403;40101;40203;40303;40405,5,2,33,1745
2599,杜拉菲比,1897,4,101001;2,10104;10203;10304;10403;20101;20203;20301;20402;40101;40203;40405,10,2,37,1797
2600,梅瑞苔米,1828,4,101001;2,10103;10204;10306;10403;20101;20204;20303;20402;40102;40203,15,2,37,1728
2601,米娜弗兰克,1843,1,101001;2,10103;10203;10306;10402;20102;20202;20402;40101;40204;40405,8,2,47,1743
2602,白羊西蒙,1883,4,101001;2,10103;10301;10403;20105;20202;20303;40104;40302;40407,10,2,24,1783
2603,艾维蒂娜,1898,3,101001;2,10103;10202;10305;10402;20404;40101;40306;40407,7,0,27,1798
2604,落泪斯威特,1854,5,101001;2,10106;10203;10303;10401;20106;20203;20304;20402;40101;40204,16,1,37,1754
2605,尼娜尼科尔,1855,2,101001;2,10105;10403;20105;20203;20302;20404;40204;40305,17,1,45,1755
2606,Y丽贝卡,1812,1,101001;2,10104;20201;20301;40102;40204;40301;40405,3,1,29,1712
2607,迪娅多恩,1879,4,101001;2,10202;10306;10403;20106;20202;20304;20404;40103,2,2,21,1779
2608,默西康拉德,1821,4,101001;2,10106;10202;20104;20203;20304;20403;40103;40201;40303;40401,14,1,42,1721
2609,芭拉李顿,1823,2,101001;2,10102;10204;10304;10401;20105;20201;20302;20403;40201;40305;40402,7,3,41,1723
2610,帕梅凯茜,1806,4,101001;2,10103;10204;10305;20103;20201;20302;20402;40102;40203;40303;40402,9,1,37,1706
2611,G-泰特,1815,2,101001;2,10103;10202;10303;20105;20201;20304;20404;40301;40407,15,2,43,1715
2612,梅琳苏珊娜,1809,2,101001;2,10102;10302;10403;20102;20201;20404;40102;40301;40407,5,3,36,1709
2613,乔林雪丽,1853,4,101001;2,10105;10204;10302;10403;20202;20404;40102;40202;40303;40403,3,3,37,1753
2614,乔茜爱德华,1840,3,101001;2,10104;10201;10402;20104;20203;20304;20402;40101;40301;40407,11,2,25,1740
2615,尤莱鲍比,1864,4,101001;2,10105;10202;10306;10401;20105;20204;20404;40304,12,1,33,1764
2616,H约翰尼,1890,3,101001;2,10201;10403;20104;40102;40202;40305;40406,16,3,38,1790
2617,碧丝伊迪丝,1883,5,101001;2,10104;10202;10304;10403;20201;20302;20403;40103;40302;40406,4,3,35,1783
2618,莉雅科拉,1816,2,101001;2,10105;10203;10305;10403;20101;20203;40102;40305;40403,3,0,48,1716
2619,玛莎-t,1833,5,101001;2,10102;10201;10304;20105;20204;20304;20401;40203;40303;40403,7,0,20,1733
2620,贝蒂莉莲,1879,3,101001;2,10305;10403;20105;20204;20304;20404;40103;40301;40401,9,3,44,1779
2621,艾莉莫尔斯,1888,3,101001;3,10102;10302;10403;20106;20203;20301;20404;40103;40201;40304;40401,13,2,38,1788
2622,Q-锡特尼,1802,3,101001;3,10102;10204;10301;10402;20101;20201;20302;40103;40301;40407,12,0,43,1702
2623,L-维姬,1872,3,101001;3,10103;10204;10301;10401;20102;20401;40102;40201;40304;40406,1,0,34,1772
2624,伊莱法斯特,1900,2,101001;3,10106;10204;10305;10403;20101;20203;20404;40202;40301;40401,12,1,23,1800
2625,贝芙惠特曼,1872,3,101001;3,10104;10205;10402;20101;20201;20301;20404;40103;40203;40406,18,1,31,1772
2626,妮可凯茜,1813,1,101001;3,10104;10205;10304;10402;20106;20201;20301;40101;40201;40302;40403,17,3,42,1713
2627,翠得亨利,1866,3,101001;3,10202;10303;20102;20204;40102;40202;40304;40405,6,1,33,1766
2628,安德o,1843,5,101001;3,10106;10205;10302;10401;20101;20201;20303;20401;40303;40407,15,2,45,1743
2629,汉娜埃米,1869,2,101001;3,10201;10302;10403;20104;20204;20304;20402;40202;40302;40406,13,0,34,1769
2630,I沃德,1851,3,101001;3,10204;10305;10402;20105;20304;20401;40104;40303;40402,7,2,21,1751
2631,莉娜特德,1863,4,101001;3,10102;10203;10303;10402;20102;20204;20304;20403;40202;40303;40402,17,2,35,1763
2632,海伦瓦伦丁,1811,3,101001;3,10202;10304;10402;20104;20201;20404;40102;40204;40305;40402,1,2,29,1711
2633,阿特琳达,1820,5,101001;3,10101;10205;10304;10402;20101;20202;20301;20402;40103;40204;40301;40404,12,1,30,1720
2634,兰奇艾莉,1837,4,101001;3,10102;10203;10302;20103;20202;20303;20401;40204;40407,5,2,46,1737
2635,黛拉达茜,1874,2,101001;3,10106;10205;10401;20101;20202;20302;20403;40102;40204;40303;40401,6,3,28,1774
2636,玛乔伊斯,1865,3,101001;3,10102;10203;10302;10402;20104;20204;20303;20403;40101;40306,15,0,27,1765
2637,切莉布蓝达,1898,5,101001;3,10103;10202;10401;20103;20204;20302;20404;40305;40406,14,0,32,1798
2638,阿尔娜塔莎,1800,5,101001;3,10106;10205;10306;10401;20103;20202;20302;20404;40102,13,0,45,1700
2639,洛克本,1821,1,101001;3,10106;10202;10304;20106;20201;20301;20403;40101;40204;40402,14,1,43,1721
2640,玛米蕶喥,1816,5,101001;3,10106;10205;10401;20102;20203;20303;20401;40104;40405,15,3,28,1716
2641,菲丽安娜,1811,2,101001;3,10106;10205;10304;10401;20106;20202;20303;20401;40101;40204,1,1,20,1711
2642,B-s,1827,5,101001;3,10106;10202;10302;20106;20304;20402;40104;40203;40301,2,2,27,1727
2643,伊莎福开森,1841,4,101001;3,10101;10204;10306;10402;20106;20303;20401;40102;40303;40402,5,0,21,1741
2644,维姬劳埃德,1813,3,101001;3,10103;10204;10301;10402;20103;20202;20304;20404;40102;40203;40301;40401,12,1,23,1713
2645,丝范,1868,3,101001;3,10102;10205;10401;20103;20201;20303;20402;40101;40304;40407,7,2,24,1768
2646,安娜奎勒,1856,5,101001;3,10101;10306;20105;20204;40202;40302;40406,2,2,24,1756
2647,塔腊斯克,1878,5,101001;3,10105;10302;10403;20103;20202;40103;40305;40407,7,1,46,1778
2648,玛莎西尼尔,1825,5,102002;3,10105;10202;10306;10401;20106;20201;20304;20402;40101;40204,13,1,30,1725
2649,辛迪阿利克,1888,4,102002;3,10103;10201;10306;10403;20104;20204;20401;40103;40405,1,0,28,1788
2650,艾米基特,1809,3,102002;3,10102;10201;10301;10403;20202;20301;20403;40103;40204;40304;40406,3,2,27,1709
2651,亚特爱得拉,1822,1,102002;3,10105;10203;10301;10402;20104;20203;20401;40104;40203;40404,18,3,31,1722
2652,伊娃埃墨森,1809,3,102002;3,10101;10202;10302;10403;20105;20204;20304;20403;40101;40203;40306,17,2,35,1709
2653,瑟雅埃利诺,1804,2,102002;3,10105;10204;10306;10403;20302;20403;40101;40202;40304,1,0,32,1704
2654,爱莎斯潘塞,1834,4,102002;3,10106;10304;20104;20204;20302;20403;40102;40202;40303,6,0,44,1734
2655,安德劳埃德,1835,4,102002;3,10101;10203;20105;20201;20304;20401;40104;40202;40302;40407,3,1,36,1735
2656,笆杜德,1831,1,102002;3,10102;20202;20404;40103;40201;40305;40406,5,3,35,1731
2657,露娅乔尔,1814,4,102002;3,10103;10201;10305;10402;20106;20203;20402;40103;40302;40403,11,0,46,1714
2658,克莱伊娃,1899,5,102002;3,10105;10204;10304;20104;20202;20304;20401;40201;40405,5,3,37,1799
2659,爱得哈该,1849,2,102002;3,10106;10304;10402;20103;20201;20303;20404;40102;40202;40301;40402,18,0,21,1749
2660,R库克,1821,2,102002;3,10103;10204;10305;10403;20104;20301;40104;40202;40301;40403,15,2,37,1721
2661,斯蒂-y,1859,2,102002;3,10104;10204;10306;10402;20102;20202;20401;40102;40202;40303;40402,15,1,37,1759
2662,埃拉查尔斯,1868,3,102002;3,10105;10203;10302;10402;20105;20204;20303;20404;40203,11,2,49,1768
2663,H詹米,1870,1,102002;3,10105;10201;10304;20102;20203;40104;40203;40405,10,0,31,1770
2664,娜李嘉图,1884,4,102002;3,10106;10201;10303;10401;20102;20201;20303;20401;40103;40203;40306,11,3,43,1784
2665,玛丽落泪,1839,1,102002;3,10204;10301;20104;20204;20303;40104;40202;40305;40403,14,1,47,1739
2666,娜莉艾莉,1822,4,102002;3,10103;10203;10302;10402;20103;40201;40304;40405,16,1,37,1722
2667,罗琳佩兴斯,1832,2,102002;3,10103;10203;10401;20104;20204;20302;20404;40104;40201;40306,15,2,35,1732
2668,伊莎雪莱,1841,1,102002;3,10204;10304;10402;20101;20301;20402;40202;40305;40407,5,1,29,1741
2669,德卡陶丽思,1895,2,102002;3,10106;10203;10303;10402;20101;20204;20303;20404;40104,2,1,34,1795
2670,爱得波利特,1875,5,102002;3,10105;10205;10302;10402;20304;20402;40102;40202;40305;40401,6,0,32,1775
2671,伊莎詓伱,1818,1,102002;3,10205;10306;10401;20101;20201;20302;20404;40103;40203;40306,1,3,44,1718
2672,朱莉贝拉米,1877,5,102002;3,10106;10204;10302;10403;20101;20302;40201;40301;40405,5,1,21,1777
2673,埃莉冈瑟,1874,1,102002;3,10106;10204;10304;20104;20201;20304;20404;40102;40201,6,3,41,1774
