id,state,Behavior,Behavior2,Behavior3,Behavior4,Behavior5,time,text
251202,15#20:8#1#4,7#210105|210108|210111|210114#80,-1,-1,-1,-1,1,抢占中立兵营2
251203,15#20:8#1#4,7#210117|210115|210116|210118#80,-1,-1,-1,-1,1,抢占中立兵营3
251204,15#20:8#1#4,7#210109|210107|210110|210113#80,-1,-1,-1,-1,1,抢占中立兵营4
251205,15#20:29#2#3,6#210107#18,-1,-1,-1,-1,1,抢夺中间兵营1
251206,15#20:29#2#3,6#210109#18,-1,-1,-1,-1,1,抢夺中间兵营2
251207,15#20:29#2#3,6#210113#18,-1,-1,-1,-1,1,抢夺中间兵营3
251208,15#20:29#2#3,6#210108|210111#18,-1,-1,-1,-1,1,抢夺中间兵营4
251209,15#15:29#2#3,5#210107|210109|210110|210113#80,-1,-1,-1,-1,1,屯兵中央1
251210,15#15:29#2#3,5#210109#80,-1,-1,-1,-1,1,屯兵中央2
251211,15#50,7#210107|210109|210110|210113#90,-1,-1,-1,-1,1,抢夺中央
251212,15#60,13#55,-1,-1,-1,-1,1,随意进攻
251213,3#220,2,-1,-1,-1,-1,1,全面进攻
251214,29#2#3:8#1#5:1,3,-1,-1,-1,-1,1,建筑数小于5个，大于等于3级，可升级则升级
252200,1,1,-1,-1,-1,-1,1,第2-10-1关AI
252201,15#20:8#1#4,7#210204|210201|210202|210203#80,-1,-1,-1,-1,1,抢占中立兵营1
252202,15#20:8#1#4,7#210205|210208|210211|210214#80,-1,-1,-1,-1,1,抢占中立兵营2
252203,15#20:8#1#4,7#210217|210215|210216|210218#80,-1,-1,-1,-1,1,抢占中立兵营3
252204,15#20:8#1#4,7#210209|210207|210210|210213#80,-1,-1,-1,-1,1,抢占中立兵营4
252205,15#20:29#2#3,6#210207#18,-1,-1,-1,-1,1,抢夺中间兵营1
252206,15#20:29#2#3,6#210209#18,-1,-1,-1,-1,1,抢夺中间兵营2
252207,15#20:29#2#3,6#210213#18,-1,-1,-1,-1,1,抢夺中间兵营3
252208,15#20:29#2#3,6#210208|210211#18,-1,-1,-1,-1,1,抢夺中间兵营4
252209,15#15:29#2#3,5#210207|210209|210210|210213#80,-1,-1,-1,-1,1,屯兵中央1
252210,15#15:29#2#3,5#210209#80,-1,-1,-1,-1,1,屯兵中央2
252211,15#50,7#210207|210209|210210|210213#90,-1,-1,-1,-1,1,抢夺中央
252212,15#60,13#55,-1,-1,-1,-1,1,随意进攻
252213,3#220,2,-1,-1,-1,-1,1,全面进攻
252214,29#2#3:8#1#5:1,3,-1,-1,-1,-1,1,建筑数小于5个，大于等于3级，可升级则升级
251013,11#17#1:15#40,7#210102|210104|210105#100,-1,-1,-1,-1,1,17格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251014,11#17#0:2#90,6#210102|210104|210105#60,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到40个则调动100%兵进攻敌军
251015,3#900,2,-1,-1,-1,-1,1,13格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251023,11#13#1:15#40,7#210104|210107|210103#100,-1,-1,-1,-1,1,14格内敌方建筑大于1个且建筑兵力达到50个则调动100%兵进攻敌军
251024,11#13#0:2#90,6#210104|210107|210103#60,-1,-1,-1,-1,1,14格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251033,11#14#1:15#50,7#210102|210107|210118#100,-1,-1,-1,-1,1,14格内敌方建筑大于1个且建筑兵力达到50个则调动100%兵进攻敌军
251034,11#14#0:2#90,6#210102|210107|210118#60,-1,-1,-1,-1,1,14格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251043,11#14#1:15#50,7#210101|210105|210106|210102|210107#100,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到50个则调动100%兵进攻敌军
251044,11#14#0:2#90,6#210101|210105|210106|210102|210107#60,-1,-1,-1,-1,1,13格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251053,11#13#1:15#50,7#210101|210104|210106#100,-1,-1,-1,-1,1,14格内敌方建筑大于1个且建筑兵力达到50个则调动100%兵进攻敌军
251054,11#13#0:2#90,6#210101|210104|210106#60,-1,-1,-1,-1,1,14格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251063,11#14#1:15#50,7#210105|210107|210110|210108#100,-1,-1,-1,-1,1,14格内敌方建筑大于1个且建筑兵力达到50个则调动100%兵进攻敌军
251064,11#14#0:2#90,6#210105|210107|210110|210108#60,-1,-1,-1,-1,1,14格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251073,11#14#1:15#50,7#210104|210118|210108|210102#100,-1,-1,-1,-1,1,14格内敌方建筑大于1个且建筑兵力达到50个则调动100%兵进攻敌军
251074,11#14#0:2#90,6#210104|210118|210108|210102#60,-1,-1,-1,-1,1,14格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251083,11#14#1:15#50,7#210106|210107|210109|210111|210112#100,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到50个则调动100%兵进攻敌军
251084,11#14#0:2#90,6#210106|210107|210109|210111|210112#60,-1,-1,-1,-1,1,13格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251093,11#13#1:15#50,7#210118|210113|210108|210112#100,-1,-1,-1,-1,1,14格内敌方建筑大于1个且建筑兵力达到50个则调动100%兵进攻敌军
251094,11#13#0:2#90,6#210118|210113|210108|210112#60,-1,-1,-1,-1,1,14格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251103,11#14#1:15#50,7#210111|210106|210114#100,-1,-1,-1,-1,1,15格内敌方建筑大于1个且建筑兵力达到50个则调动100%兵进攻敌军
251104,11#14#0:2#90,6#210111|210106|210114#60,-1,-1,-1,-1,1,15格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251113,11#15#1:15#50,7#210108|210110|210114|210115|210116#100,-1,-1,-1,-1,1,14格内敌方建筑大于1个且建筑兵力达到50个则调动100%兵进攻敌军
251114,11#15#0:2#90,6#210108|210110|210114|210115|210116#60,-1,-1,-1,-1,1,14格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251123,11#14#1:15#50,7#210111|210116|210108|210113|210109#100,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到50个则调动100%兵进攻敌军
251124,11#14#0:2#90,6#210111|210116|210108|210113|210109#60,-1,-1,-1,-1,1,13格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251133,11#13#1:15#50,7#210109|210117|210112#100,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到50个则调动100%兵进攻敌军
251134,11#13#0:2#90,6#210109|210117|210112#60,-1,-1,-1,-1,1,13格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251143,11#13#1:15#50,7#210110|210111|210115#100,-1,-1,-1,-1,1,15格内敌方建筑大于1个且建筑兵力达到50个则调动100%兵进攻敌军
251144,11#13#0:2#90,6#210110|210111|210115#60,-1,-1,-1,-1,1,15格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251153,11#15#1:15#50,7#210116|210111#100,-1,-1,-1,-1,1,14格内敌方建筑大于1个且建筑兵力达到50个则调动100%兵进攻敌军
251154,11#15#0:2#90,6#210116|210111#60,-1,-1,-1,-1,1,14格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251163,11#14#1:15#50,7#210112|210111|210115|210117#100,-1,-1,-1,-1,1,14格内敌方建筑大于1个且建筑兵力达到50个则调动100%兵进攻敌军
251164,11#14#0:2#90,6#210112|210111|210115|210117#60,-1,-1,-1,-1,1,14格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251173,11#14#1:15#50,7#210112|210116|210113#100,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到50个则调动100%兵进攻敌军
251174,11#14#0:2#90,6#210112|210116|210113#60,-1,-1,-1,-1,1,13格内敌方建筑大于0个且建筑兵力达到90%则调动60个兵进攻敌军
251183,11#13#1:15#50,7#210103|210109#100,-1,-1,-1,-1,1,11格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
251184,11#13#0:2#90,6#210103|210109#60,-1,-1,-1,-1,1,建筑兵力达到75%则调动35%兵进攻敌军
252013,11#17#1:15#40,7#210202|210204|210205#100,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252014,11#17#0:2#90,6#210202|210204|210205#60,-1,-1,-1,-1,1,10格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252023,11#13#1:15#40,7#210204|210207|210203#100,-1,-1,-1,-1,1,建筑兵力达到75%则调动35%兵进攻敌军
252024,11#13#0:2#90,6#210204|210207|210203#60,-1,-1,-1,-1,1,12格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252033,11#14#1:15#50,7#210202|210207|210218#100,-1,-1,-1,-1,1,建筑兵力达到75%则调动35%兵进攻敌军
252034,11#14#0:2#90,6#210202|210207|210218#60,-1,-1,-1,-1,1,11格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252043,11#14#1:15#50,7#210201|210205|210206|210202|210207#100,-1,-1,-1,-1,1,建筑兵力达到75%则调动35%兵进攻敌军
252044,11#14#0:2#90,6#210201|210205|210206|210202|210207#60,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252053,11#13#1:15#50,7#210201|210204|210206#100,-1,-1,-1,-1,1,建筑兵力达到100个则调动100%兵进攻敌军
252054,11#13#0:2#90,6#210201|210204|210206#60,-1,-1,-1,-1,1,11格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252063,11#14#1:15#50,7#210205|210207|210210|210208#100,-1,-1,-1,-1,1,建筑兵力达到75%则调动35%兵进攻敌军
252064,11#14#0:2#90,6#210205|210207|210210|210208#60,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252073,11#14#1:15#50,7#210204|210218|210208|210202#100,-1,-1,-1,-1,1,建筑兵力达到100个则调动100%兵进攻敌军
252074,11#14#0:2#90,6#210204|210218|210208|210202#60,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252083,11#14#1:15#50,7#210206|210207|210209|210211|210212#100,-1,-1,-1,-1,1,建筑兵力达到100个则调动100%兵进攻敌军
252084,11#14#0:2#90,6#210206|210207|210209|210211|210212#60,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252093,11#13#1:15#50,7#210218|210213|210208|210212#100,-1,-1,-1,-1,1,建筑兵力达到100个则调动100%兵进攻敌军
252094,11#13#0:2#90,6#210218|210213|210208|210212#60,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252103,11#14#1:15#50,7#210211|210206|210214#100,-1,-1,-1,-1,1,建筑兵力达到75%则调动35%兵进攻敌军
252104,11#14#0:2#90,6#210211|210206|210214#60,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252113,11#15#1:15#50,7#210208|210210|210214|210215|210216#100,-1,-1,-1,-1,1,建筑兵力达到75%则调动35%兵进攻敌军
252114,11#15#0:2#90,6#210208|210210|210214|210215|210216#60,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252123,11#14#1:15#50,7#210211|210216|210208|210213|210209#100,-1,-1,-1,-1,1,建筑兵力达到100个则调动100%兵进攻敌军
252124,11#14#0:2#90,6#210211|210216|210208|210213|210209#60,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252133,11#13#1:15#50,7#210209|210217|210212#100,-1,-1,-1,-1,1,建筑兵力达到75%则调动100%兵进攻敌军
252134,11#13#0:2#90,6#210209|210217|210212#60,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252143,11#13#1:15#50,7#210210|210211|210215#100,-1,-1,-1,-1,1,建筑兵力达到75%则调动35%兵进攻敌军
252144,11#13#0:2#90,6#210210|210211|210215#60,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252153,11#15#1:15#50,7#210216|210211#100,-1,-1,-1,-1,1,建筑兵力达到100个则调动100%兵进攻敌军
252154,11#15#0:2#90,6#210216|210211#60,-1,-1,-1,-1,1,12格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252163,11#14#1:15#50,7#210212|210211|210215|210217#100,-1,-1,-1,-1,1,建筑兵力达到75%则调动35%兵进攻敌军
252164,11#14#0:2#90,6#210212|210211|210215|210217#60,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252173,11#14#1:15#50,7#210212|210216|210213#100,-1,-1,-1,-1,1,建筑兵力达到75%则调动100%兵进攻敌军
252174,11#14#0:2#90,6#210212|210216|210213#60,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
252183,11#13#1:15#50,7#210203|210209#100,-1,-1,-1,-1,1,建筑兵力达到75%则调动35%兵进攻敌军
252184,11#13#0:2#90,6#210203|210209#60,-1,-1,-1,-1,1,17格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
260013,15#80,7#211003|211006#100,-1,-1,-1,-1,1,建筑兵力达到75%则调动35%兵进攻敌军
260023,10#10:15#40,10#2110051|2110052|2110053#30,-1,-1,-1,-1,1,11格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
260024,15#60:6#10,7#211001#100,-1,-1,-1,-1,1,9格内敌方兵力少于10个则调动75%兵进攻敌军
260025,8#2#3:15#20,7#211001#100,-1,-1,-1,-1,1,15格内存在打野且建筑兵力达到30个则调动30个兵进攻敌军
260026,15#80,7#211001#100,-1,-1,-1,-1,1,10格内存在中立建筑且建筑兵力达到30个则调动100%兵进攻敌军
260033,15#10,5#211003|211006#100,-1,-1,-1,-1,1,9格内敌方建筑大于0个且建筑兵力达到40+13#9#40个则调动100%兵进攻敌军
260043,15#40:6#13,7#211009|211002#100,-1,-1,-1,-1,1,建筑兵力达到100%则全军出击攻击最近单位
260044,15#60,7#211002|211009#75,-1,-1,-1,-1,1,13格内敌方兵力少于10个则调动75%兵进攻敌军
260063,15#60:9,7#211007|211010#100,-1,-1,-1,-1,1,10格内存在中立建筑且建筑兵力达到30个则调动100%兵进攻敌军
260064,15#80,7#211009|211001|211003|211010#100,-1,-1,-1,-1,1,13格内敌方建筑大于0个且建筑兵力达到40+13#13#40个则调动100%兵进攻敌军
270013,11#11#1:15#40,7#212002|212004|212005#75,-1,-1,-1,-1,1,建筑兵力达到100%则全军出击攻击最近单位
270014,2#75,7#212006#35,-1,-1,-1,-1,1,10格内敌方兵力少于10个则调动75%兵进攻敌军
270023,11#13#1:15#40,7#212001|212005|212006|212003#75,-1,-1,-1,-1,1,10格内存在中立建筑且建筑兵力达到30个则调动100%兵进攻敌军
270033,11#10#1:15#40,7#212002|212006|212007#75,-1,-1,-1,-1,1,10格内敌方建筑大于0个且建筑兵力达到40+13#10#40个则调动100%兵进攻敌军
270034,2#75,7#212006#35,-1,-1,-1,-1,1,建筑兵力达到100%则全军出击攻击最近单位
270043,11#12#1:15#40,7#212001|212005|212008#75,-1,-1,-1,-1,1,10格内敌方兵力少于10个则调动75%兵进攻敌军
270044,2#75,7#212008#35,-1,-1,-1,-1,1,10格内存在中立建筑且建筑兵力达到30个则调动100%兵进攻敌军
270053,11#11#1:15#40,7#212001|212002|212004|212006#75,-1,-1,-1,-1,1,10格内敌方建筑大于0个且建筑兵力达到40+13#10#40个则调动100%兵进攻敌军
270054,2#75,7#212006#35,-1,-1,-1,-1,1,建筑兵力达到100%则全军出击攻击最近单位
270063,11#13#1:15#40,7#212002|212005|212007|212010#75,-1,-1,-1,-1,1,11格内敌方兵力少于10个则调动75%兵进攻敌军
270064,15#100,7#212010#100,-1,-1,-1,-1,1,10格内存在中立建筑且建筑兵力达到30个则调动100%兵进攻敌军
270073,11#11#1:15#40,7#212003|212006|212011#75,-1,-1,-1,-1,1,11格内敌方建筑大于0个且建筑兵力达到40+13#11#40个则调动100%兵进攻敌军
270074,2#75,7#212006#35,-1,-1,-1,-1,1,建筑兵力达到100%则全军出击攻击最近单位
270083,11#13#1:15#40,7#212004|212016|212009#75,-1,-1,-1,-1,1,10格内敌方兵力少于10个则调动75%兵进攻敌军
270084,15#100,7#212009#100,-1,-1,-1,-1,1,10格内存在中立建筑且建筑兵力达到30个则调动100%兵进攻敌军
270093,11#13#1:15#40,7#212010|212013|212014|212017#75,-1,-1,-1,-1,1,10格内敌方建筑大于0个且建筑兵力达到40+13#10#40个则调动100%兵进攻敌军
270094,15#100,7#212013#100,-1,-1,-1,-1,1,建筑兵力达到100%则全军出击攻击最近单位
270103,11#13#1:15#40,7#212009|212013|212014|212017#75,-1,-1,-1,-1,1,9格内敌方兵力少于10个则调动75%兵进攻敌军
270104,15#100,7#212013#100,-1,-1,-1,-1,1,15格内存在打野且建筑兵力达到30个则调动30个兵进攻敌军
270113,11#13#1:15#40,7#212007|212015#75,-1,-1,-1,-1,1,10格内存在中立建筑且建筑兵力达到30个则调动100%兵进攻敌军
270114,2#75,7#212015#35,-1,-1,-1,-1,1,9格内敌方建筑大于0个且建筑兵力达到40+13#9#40个则调动100%兵进攻敌军
270123,11#13#1:15#40,7#212020|212019|212022#75,-1,-1,-1,-1,1,建筑兵力达到100%则全军出击攻击最近单位
270124,2#75,7#212019#35,-1,-1,-1,-1,1,13格内敌方兵力少于10个则调动75%兵进攻敌军
270143,11#13#1:15#40,7#212013|212009|212010|212017#75,-1,-1,-1,-1,1,15格内存在打野且建筑兵力达到30个则调动30个兵进攻敌军
270144,15#100,7#212013#100,-1,-1,-1,-1,1,10格内存在中立建筑且建筑兵力达到30个则调动100%兵进攻敌军
270153,11#13#1:15#40,7#212011|212020|212014#75,-1,-1,-1,-1,1,13格内敌方建筑大于0个且建筑兵力达到40+13#13#40个则调动100%兵进攻敌军
270154,2#75,7#212014#100,-1,-1,-1,-1,1,建筑兵力达到100%则全军出击攻击最近单位
270163,11#13#1:15#40,7#212008|212018#75,-1,-1,-1,-1,1,13格内敌方兵力少于10个则调动75%兵进攻敌军
270164,2#75,7#212008#35,-1,-1,-1,-1,1,10格内存在中立建筑且建筑兵力达到30个则调动100%兵进攻敌军
270173,11#13#1:15#40,7#212013|212014|212009|212010#75,-1,-1,-1,-1,1,13格内敌方建筑大于0个且建筑兵力达到40+13#13#40个则调动100%兵进攻敌军
270174,15#100,7#212013#100,-1,-1,-1,-1,1,建筑兵力达到100%则全军出击攻击最近单位
270183,11#12#1:15#40,7#212016|212019|212021#75,-1,-1,-1,-1,1,16格内敌方兵力少于10个则调动75%兵进攻敌军
270184,2#75,7#212019#35,-1,-1,-1,-1,1,15格内存在打野且建筑兵力达到30个则调动30个兵进攻敌军
270193,11#13#1:15#40,7#212017|212022#75,-1,-1,-1,-1,1,10格内存在中立建筑且建筑兵力达到30个则调动100%兵进攻敌军
270194,2#75,7#212017#100,-1,-1,-1,-1,1,16格内敌方建筑大于0个且建筑兵力达到40+13#16#40个则调动100%兵进攻敌军
270203,11#13#1:15#40,7#212015|212012#75,-1,-1,-1,-1,1,建筑兵力达到100%则全军出击攻击最近单位
270204,2#75,7#212015#35,-1,-1,-1,-1,1,13格内敌方兵力少于10个则调动75%兵进攻敌军
270213,11#17#1:15#40,7#212019|212018|212012#75,-1,-1,-1,-1,1,15格内存在打野且建筑兵力达到30个则调动30个兵进攻敌军
270214,2#75,7#212019#35,-1,-1,-1,-1,1,10格内存在中立建筑且建筑兵力达到30个则调动100%兵进攻敌军
270223,11#11#1:15#40,7#212019|212021|212012#75,-1,-1,-1,-1,1,13格内敌方建筑大于0个且建筑兵力达到40+13#13#40个则调动100%兵进攻敌军
280012,12#9#10:15#45,7#213004#75,-1,-1,-1,-1,1,建筑兵力达到100%则全军出击攻击最近单位
280014,10#15:15#30,6#2130021|2130022|2130023#30,-1,-1,-1,-1,1,10格内敌方兵力少于10个则调动75%兵进攻敌军
280015,6#10:15#30,6#213004#45,-1,-1,-1,-1,1,10格内存在中立建筑且建筑兵力达到30个则调动100%兵进攻敌军
280016,11#9#0:15#40:13#9#40,7#213004#100,-1,-1,-1,-1,1,10格内敌方建筑大于0个且建筑兵力达到40+13#10#40个则调动100%兵进攻敌军
280017,2#100,2,-1,-1,-1,-1,1,建筑兵力达到100%则全军出击攻击最近单位
280032,12#13#10:15#45,7#213005|213006#75,-1,-1,-1,-1,1,10格内敌方兵力少于10个则调动75%兵进攻敌军
280034,6#10:15#30,6#213005|213006#45,-1,-1,-1,-1,1,15格内存在打野且建筑兵力达到30个则调动30个兵进攻敌军
280035,11#13#0:15#40:13#13#40,7#213005|213006#100,-1,-1,-1,-1,1,16格内敌方兵力少于10个则调动75%兵进攻敌军
280036,2#100,2,-1,-1,-1,-1,1,10格内存在中立建筑且建筑兵力达到30个则调动100%兵进攻敌军
280042,12#10#10:15#45,7#213005|213007|213001#75,-1,-1,-1,-1,1,16格内敌方建筑大于0个且建筑兵力达到40+13#16#40个则调动100%兵进攻敌军
280044,6#10:15#30,6#213005|213007|213001#45,-1,-1,-1,-1,1,建筑兵力达到100%则全军出击攻击最近单位
280045,11#10#0:15#40:13#10#40,7#213005|213007|213001#100,-1,-1,-1,-1,1,13格内敌方建筑大于1个且建筑兵力达到40个则调动75%兵进攻敌军
